X,Y,fid,CLAVE,ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,POBTOT,Clasifica,POBFEM,POBMAS,POB0_14,POB15_64,POB65_MAS,VIVTOT,CVEGEO_L,Pob_001,FID_1,Shape__,CLAVE_1,ENTIDAD_1,NOM_ENT_1,MUN_1,NOM_MUN_1,LOC_1,NOM_LOC_1,POBTOT_1,Clasific_1,POBFEM_1,POBMAS_1,POB0_14_15,POB15_6_65,POB65_MA_1,VIVTOT_1,CVEGEO_L_1,Pob_0012,Tipo_A,REGION,Sistema_C,UGA,LATITUD,LONGITUD,icon_url
-109.914837777441,23.758464722469,"1756",30032842,3,Baja California Sur,"003",La Paz,"2842",La Pila,"3","5",*,*,*,*,*,"1","30032842","3",1757,Point ZM,30032842,3,Baja California Sur,3,La Paz,2842,La Pila,3,5,0,0,0,0,0,1,30032842,3,Rancho,3,,34,23.7584647225,-109.914837777,./0.png
-110.155321944252,23.8729300008189,"1757",30032844,3,Baja California Sur,"003",La Paz,"2844",Los Alamitos,"1","5",*,*,*,*,*,"1","30032844","1",1758,Point ZM,30032844,3,Baja California Sur,3,La Paz,2844,Los Alamitos,1,5,0,0,0,0,0,1,30032844,1,Rancho,2,,41,23.8729300008,-110.155321944,./0.png
-110.31684166671,23.919193332906,"1758",30032845,3,Baja California Sur,"003",La Paz,"2845",Los Cuates,"2","5",*,*,*,*,*,"1","30032845","2",1759,Point ZM,30032845,3,Baja California Sur,3,La Paz,2845,Los Cuates,2,5,0,0,0,0,0,1,30032845,2,Rancho,2,,29,23.9191933329,-110.316841667,./0.png
-110.29113500018,24.3394633324669,"1759",30032846,3,Baja California Sur,"003",La Paz,"2846",Maravia,"2","5",*,*,*,*,*,"16","30032846","2",1760,Point ZM,30032846,3,Baja California Sur,3,La Paz,2846,Maravia,2,5,0,0,0,0,0,16,30032846,2,Rancho,2,,41,24.3394633325,-110.291135,./0.png
-110.316143055358,23.8296536113252,"1760",30032847,3,Baja California Sur,"003",La Paz,"2847",San Pablo,"5","5",*,*,*,*,*,"1","30032847","5",1761,Point ZM,30032847,3,Baja California Sur,3,La Paz,2847,San Pablo,5,5,0,0,0,0,0,1,30032847,5,Rancho,2,,29,23.8296536113,-110.316143055,./0.png
-109.978244999907,23.7461483325795,"1761",30032850,3,Baja California Sur,"003",La Paz,"2850",Vista Hermosa,"6","5",*,*,*,*,*,"1","30032850","6",1762,Point ZM,30032850,3,Baja California Sur,3,La Paz,2850,Vista Hermosa,6,5,0,0,0,0,0,1,30032850,6,Rancho,14,,34,23.7461483326,-109.978245,./0.png
-111.154448333624,24.7367544441623,"1762",30032852,3,Baja California Sur,"003",La Paz,"2852",El Pila,"3","5",*,*,*,*,*,"1","30032852","3",1763,Point ZM,30032852,3,Baja California Sur,3,La Paz,2852,El Pila,3,5,0,0,0,0,0,1,30032852,3,Rancho,13,,23,24.7367544442,-111.154448334,./0.png
-111.172723888597,24.6982402778666,"1763",30032853,3,Baja California Sur,"003",La Paz,"2853",Arroyo Hondo,"5","5",*,*,*,*,*,"2","30032853","5",1764,Point ZM,30032853,3,Baja California Sur,3,La Paz,2853,Arroyo Hondo,5,5,0,0,0,0,0,2,30032853,5,Rancho,13,,23,24.6982402779,-111.172723889,./0.png
-111.096219999254,24.3829002779256,"1764",30032854,3,Baja California Sur,"003",La Paz,"2854",Rosa Linda [Lonchería],"1","5",*,*,*,*,*,"1","30032854","1",1765,Point ZM,30032854,3,Baja California Sur,3,La Paz,2854,Rosa Linda [Lonchería],1,5,0,0,0,0,0,1,30032854,1,Rancho,13,,22,24.3829002779,-111.096219999,./0.png
-111.162875832853,24.79531638924,"1765",30032856,3,Baja California Sur,"003",La Paz,"2856",La Esperanza,"4","5",*,*,*,*,*,"1","30032856","4",1766,Point ZM,30032856,3,Baja California Sur,3,La Paz,2856,La Esperanza,4,5,0,0,0,0,0,1,30032856,4,Rancho,13,,23,24.7953163892,-111.162875833,./0.png
-110.390396943464,24.0814152774932,"1766",30032859,3,Baja California Sur,"003",La Paz,"2859",La Mina Negra,"4","5",*,*,*,*,*,"1","30032859","4",1767,Point ZM,30032859,3,Baja California Sur,3,La Paz,2859,La Mina Negra,4,5,0,0,0,0,0,1,30032859,4,Rancho,2,,41,24.0814152775,-110.390396943,./0.png
-110.396505278196,24.0584558329704,"1767",30032861,3,Baja California Sur,"003",La Paz,"2861",La Esperanza,"2","5",*,*,*,*,*,"1","30032861","2",1768,Point ZM,30032861,3,Baja California Sur,3,La Paz,2861,La Esperanza,2,5,0,0,0,0,0,1,30032861,2,Rancho,2,,41,24.058455833,-110.396505278,./0.png
-110.346644721776,24.1027327775956,"1768",30032862,3,Baja California Sur,"003",La Paz,"2862",Las Palmillas,"3","5",*,*,*,*,*,"1","30032862","3",1769,Point ZM,30032862,3,Baja California Sur,3,La Paz,2862,Las Palmillas,3,5,0,0,0,0,0,1,30032862,3,Rancho,2,,41,24.1027327776,-110.346644722,./0.png
-110.251406666385,24.2161430558574,"1769",30032863,3,Baja California Sur,"003",La Paz,"2863",El Bajío (Las Isabeles),"2","5",*,*,*,*,*,"1","30032863","2",1770,Point ZM,30032863,3,Baja California Sur,3,La Paz,2863,El Bajío (Las Isabeles),2,5,0,0,0,0,0,1,30032863,2,Rancho,2,,41,24.2161430559,-110.251406666,./0.png
-110.324443333793,23.9140566661823,"1770",30032865,3,Baja California Sur,"003",La Paz,"2865",Santa María,"2","5",*,*,*,*,*,"1","30032865","2",1771,Point ZM,30032865,3,Baja California Sur,3,La Paz,2865,Santa María,2,5,0,0,0,0,0,1,30032865,2,Rancho,2,,29,23.9140566662,-110.324443334,./0.png
-110.14049777775,23.7862602775898,"1771",30032869,3,Baja California Sur,"003",La Paz,"2869",González [Ultramarinos],"9","5","3","6","0","9","0","4","30032869","9",1772,Point ZM,30032869,3,Baja California Sur,3,La Paz,2869,González [Ultramarinos],9,5,3,6,0,9,0,4,30032869,9,Rancho,14,,34,23.7862602776,-110.140497778,./0.png
-110.290235832817,23.7955102778771,"1772",30032874,3,Baja California Sur,"003",La Paz,"2874",Carolina (Agua Nueva),"4","5",*,*,*,*,*,"1","30032874","4",1773,Point ZM,30032874,3,Baja California Sur,3,La Paz,2874,Carolina (Agua Nueva),4,5,0,0,0,0,0,1,30032874,4,Rancho,2,,29,23.7955102779,-110.290235833,./0.png
-111.203496110657,24.7977472225563,"1773",30032877,3,Baja California Sur,"003",La Paz,"2877",El Cayuri,"4","5",*,*,*,*,*,"2","30032877","4",1774,Point ZM,30032877,3,Baja California Sur,3,La Paz,2877,El Cayuri,4,5,0,0,0,0,0,2,30032877,4,Rancho,13,,23,24.7977472226,-111.203496111,./0.png
-110.258559721954,24.2765022222998,"1774",30032880,3,Baja California Sur,"003",La Paz,"2880",El Cerro de Oro,"1","5",*,*,*,*,*,"1","30032880","1",1775,Point ZM,30032880,3,Baja California Sur,3,La Paz,2880,El Cerro de Oro,1,5,0,0,0,0,0,1,30032880,1,Rancho,2,,41,24.2765022223,-110.258559722,./0.png
-110.268789721568,24.0810927779094,"1775",30032881,3,Baja California Sur,"003",La Paz,"2881",Colonia Primero de Mayo,"29","4","14","15","2","16","11","44","30032881","29",1776,Point ZM,30032881,3,Baja California Sur,3,La Paz,2881,Colonia Primero de Mayo,29,4,14,15,2,16,11,44,30032881,29,Comunidad,2,,41,24.0810927779,-110.268789722,./1.png
-111.246039721756,24.8137213890309,"1776",30032884,3,Baja California Sur,"003",La Paz,"2884",La Cruz de Piedra,"3","5",*,*,*,*,*,"2","30032884","3",1777,Point ZM,30032884,3,Baja California Sur,3,La Paz,2884,La Cruz de Piedra,3,5,0,0,0,0,0,2,30032884,3,Rancho,13,,23,24.813721389,-111.246039722,./0.png
-111.099337221236,24.5846194449315,"1777",30032888,3,Baja California Sur,"003",La Paz,"2888",El Breñal,"4","5",*,*,*,*,*,"1","30032888","4",1778,Point ZM,30032888,3,Baja California Sur,3,La Paz,2888,El Breñal,4,5,0,0,0,0,0,1,30032888,4,Rancho,13,,22,24.5846194449,-111.099337221,./0.png
-110.229191110481,23.6145086111835,"1778",30032895,3,Baja California Sur,"003",La Paz,"2895",El José María,"8","5",*,*,*,*,*,"2","30032895","8",1779,Point ZM,30032895,3,Baja California Sur,3,La Paz,2895,El José María,8,5,0,0,0,0,0,2,30032895,8,Rancho,13,,34,23.6145086112,-110.22919111,./0.png
-110.285990556119,23.7866983328618,"1779",30032896,3,Baja California Sur,"003",La Paz,"2896",El Junco,"7","5",*,*,*,*,*,"2","30032896","7",1780,Point ZM,30032896,3,Baja California Sur,3,La Paz,2896,El Junco,7,5,0,0,0,0,0,2,30032896,7,Rancho,2,,29,23.7866983329,-110.285990556,./0.png
-110.253373055622,24.1796988896921,"1780",30032898,3,Baja California Sur,"003",La Paz,"2898",El Olvido,"5","5",*,*,*,*,*,"1","30032898","5",1781,Point ZM,30032898,3,Baja California Sur,3,La Paz,2898,El Olvido,5,5,0,0,0,0,0,1,30032898,5,Rancho,2,,41,24.1796988897,-110.253373056,./0.png
-110.12760000044,23.2720361109777,"1781",30032899,3,Baja California Sur,"003",La Paz,"2899",El Oroche,"1","5",*,*,*,*,*,"1","30032899","1",1782,Point ZM,30032899,3,Baja California Sur,3,La Paz,2899,El Oroche,1,5,0,0,0,0,0,1,30032899,1,Rancho,13,,45,23.272036111,-110.1276,./0.png
-109.894053055504,23.9351399999112,"1782",30032900,3,Baja California Sur,"003",La Paz,"2900",El Pacífico,"2","5",*,*,*,*,*,"1","30032900","2",1783,Point ZM,30032900,3,Baja California Sur,3,La Paz,2900,El Pacífico,2,5,0,0,0,0,0,1,30032900,2,Rancho,11,,41,23.9351399999,-109.894053056,./0.png
-110.063418056098,23.8139033328725,"1783",30032902,3,Baja California Sur,"003",La Paz,"2902",El Palo Blanco,"4","5",*,*,*,*,*,"1","30032902","4",1784,Point ZM,30032902,3,Baja California Sur,3,La Paz,2902,El Palo Blanco,4,5,0,0,0,0,0,1,30032902,4,Rancho,14,,34,23.8139033329,-110.063418056,./0.png
-110.051779999647,23.836861388842,"1784",30032904,3,Baja California Sur,"003",La Paz,"2904",El Porvenir,"1","5",*,*,*,*,*,"1","30032904","1",1785,Point ZM,30032904,3,Baja California Sur,3,La Paz,2904,El Porvenir,1,5,0,0,0,0,0,1,30032904,1,Rancho,14,,41,23.8368613888,-110.05178,./0.png
-110.071189722028,23.1460483327644,"1785",30032906,3,Baja California Sur,"003",La Paz,"2906",El Reparito,"2","5",*,*,*,*,*,"1","30032906","2",1786,Point ZM,30032906,3,Baja California Sur,3,La Paz,2906,El Reparito,2,5,0,0,0,0,0,1,30032906,2,Rancho,13,,38,23.1460483328,-110.071189722,./0.png
-111.037496389347,24.4831666668082,"1786",30032908,3,Baja California Sur,"003",La Paz,"2908",El Sauzal,"3","5",*,*,*,*,*,"1","30032908","3",1787,Point ZM,30032908,3,Baja California Sur,3,La Paz,2908,El Sauzal,3,5,0,0,0,0,0,1,30032908,3,Rancho,13,,21,24.4831666668,-111.037496389,./0.png
-110.946918056023,24.9792547219279,"1787",30032909,3,Baja California Sur,"003",La Paz,"2909",El Tunalito,"6","5",*,*,*,*,*,"2","30032909","6",1788,Point ZM,30032909,3,Baja California Sur,3,La Paz,2909,El Tunalito,6,5,0,0,0,0,0,2,30032909,6,Rancho,2,,21,24.9792547219,-110.946918056,./0.png
-111.342829167032,24.6814911116256,"1788",30032912,3,Baja California Sur,"003",La Paz,"2912",El Emmanuel,"5","5",*,*,*,*,*,"2","30032912","5",1789,Point ZM,30032912,3,Baja California Sur,3,La Paz,2912,El Emmanuel,5,5,0,0,0,0,0,2,30032912,5,Rancho,13,,23,24.6814911116,-111.342829167,./0.png
-110.254984722567,24.1402355555266,"1789",30032916,3,Baja California Sur,"003",La Paz,"2916",Granjeros Guaycura,"17","5","9","8","6","10","1","5","30032916","17",1790,Point ZM,30032916,3,Baja California Sur,3,La Paz,2916,Granjeros Guaycura,17,5,9,8,6,10,1,5,30032916,17,Rancho,2,,41,24.1402355555,-110.254984723,./0.png
-111.058313332194,24.3728408338374,"1790",30032922,3,Baja California Sur,"003",La Paz,"2922",Kilómetro 107,"3","5",*,*,*,*,*,"1","30032922","3",1791,Point ZM,30032922,3,Baja California Sur,3,La Paz,2922,Kilómetro 107,3,5,0,0,0,0,0,1,30032922,3,Rancho,13,,22,24.3728408338,-111.058313332,./0.png
-111.09721861095,24.3829219452916,"1791",30032923,3,Baja California Sur,"003",La Paz,"2923",Kilómetro 109,"5","5",*,*,*,*,*,"1","30032923","5",1792,Point ZM,30032923,3,Baja California Sur,3,La Paz,2923,Kilómetro 109,5,5,0,0,0,0,0,1,30032923,5,Rancho,13,,22,24.3829219453,-111.097218611,./0.png
-111.199139721821,24.8037894445273,"1792",30032931,3,Baja California Sur,"003",La Paz,"2931",La Fusca,"5","5",*,*,*,*,*,"1","30032931","5",1793,Point ZM,30032931,3,Baja California Sur,3,La Paz,2931,La Fusca,5,5,0,0,0,0,0,1,30032931,5,Rancho,13,,23,24.8037894445,-111.199139722,./0.png
-110.402212500007,24.061089999404,"1793",30032932,3,Baja California Sur,"003",La Paz,"2932",El Centenario [Granja],"1","5",*,*,*,*,*,"1","30032932","1",1794,Point ZM,30032932,3,Baja California Sur,3,La Paz,2932,El Centenario [Granja],1,5,0,0,0,0,0,1,30032932,1,Rancho,2,,41,24.0610899994,-110.4022125,./0.png
-109.847112500641,23.7141716664892,"1794",30032934,3,Baja California Sur,"003",La Paz,"2934",La Huerta,"4","5",*,*,*,*,*,"1","30032934","4",1795,Point ZM,30032934,3,Baja California Sur,3,La Paz,2934,La Huerta,4,5,0,0,0,0,0,1,30032934,4,Rancho,3,,34,23.7141716665,-109.847112501,./0.png
-110.884879721322,24.7686538881665,"1795",30032935,3,Baja California Sur,"003",La Paz,"2935",La Ilusión,"1","5",*,*,*,*,*,"1","30032935","1",1796,Point ZM,30032935,3,Baja California Sur,3,La Paz,2935,La Ilusión,1,5,0,0,0,0,0,1,30032935,1,Rancho,2,,21,24.7686538882,-110.884879721,./0.png
-110.260753888781,24.1700058330028,"1796",30032936,3,Baja California Sur,"003",La Paz,"2936",La Lagunita,"2","5",*,*,*,*,*,"1","30032936","2",1797,Point ZM,30032936,3,Baja California Sur,3,La Paz,2936,La Lagunita,2,5,0,0,0,0,0,1,30032936,2,Rancho,2,,41,24.170005833,-110.260753889,./0.png
-111.16314388838,24.7820652781901,"1797",30032937,3,Baja California Sur,"003",La Paz,"2937",La Palmita Dos,"6","5",*,*,*,*,*,"2","30032937","6",1798,Point ZM,30032937,3,Baja California Sur,3,La Paz,2937,La Palmita Dos,6,5,0,0,0,0,0,2,30032937,6,Rancho,13,,23,24.7820652782,-111.163143888,./0.png
-110.053433610972,23.8399777771527,"1798",30032941,3,Baja California Sur,"003",La Paz,"2941",Las Tres A,"2","5",*,*,*,*,*,"1","30032941","2",1799,Point ZM,30032941,3,Baja California Sur,3,La Paz,2941,Las Tres A,2,5,0,0,0,0,0,1,30032941,2,Rancho,14,,41,23.8399777772,-110.053433611,./0.png
-110.127311667,23.5158811108246,"1799",30032943,3,Baja California Sur,"003",La Paz,"2943",Las Piedras,"1","5",*,*,*,*,*,"1","30032943","1",1800,Point ZM,30032943,3,Baja California Sur,3,La Paz,2943,Las Piedras,1,5,0,0,0,0,0,1,30032943,1,Rancho,13,,35,23.5158811108,-110.127311667,./0.png
-110.160639721846,23.3674719443747,"1800",30032945,3,Baja California Sur,"003",La Paz,"2945",Las Tres Hermanas,"11","5",*,*,*,*,*,"3","30032945","11",1801,Point ZM,30032945,3,Baja California Sur,3,La Paz,2945,Las Tres Hermanas,11,5,0,0,0,0,0,3,30032945,11,Rancho,13,,32,23.3674719444,-110.160639722,./0.png
-110.295229167392,23.7904761113835,"1801",30032952,3,Baja California Sur,"003",La Paz,"2952",La Parcela,"9","5",*,*,*,*,*,"2","30032952","9",1802,Point ZM,30032952,3,Baja California Sur,3,La Paz,2952,La Parcela,9,5,0,0,0,0,0,2,30032952,9,Rancho,2,,29,23.7904761114,-110.295229167,./0.png
-110.291066389103,23.7878686107479,"1802",30032954,3,Baja California Sur,"003",La Paz,"2954",Los Ángeles,"8","5",*,*,*,*,*,"3","30032954","8",1803,Point ZM,30032954,3,Baja California Sur,3,La Paz,2954,Los Ángeles,8,5,0,0,0,0,0,3,30032954,8,Rancho,2,,29,23.7878686107,-110.291066389,./0.png
-110.449002499366,23.7097227778839,"1803",30032956,3,Baja California Sur,"003",La Paz,"2956",El Milagro,"3","5",*,*,*,*,*,"1","30032956","3",1804,Point ZM,30032956,3,Baja California Sur,3,La Paz,2956,El Milagro,3,5,0,0,0,0,0,1,30032956,3,Rancho,13,,29,23.7097227779,-110.449002499,./0.png
-111.374548055948,24.6712211110654,"1804",30032961,3,Baja California Sur,"003",La Paz,"2961",Los Juncos,"1","5",*,*,*,*,*,"1","30032961","1",1805,Point ZM,30032961,3,Baja California Sur,3,La Paz,2961,Los Juncos,1,5,0,0,0,0,0,1,30032961,1,Rancho,13,,23,24.6712211111,-111.374548056,./0.png
-110.248159999584,24.2929447215218,"1805",30032963,3,Baja California Sur,"003",La Paz,"2963",Los Pinos,"4","5",*,*,*,*,*,"1","30032963","4",1806,Point ZM,30032963,3,Baja California Sur,3,La Paz,2963,Los Pinos,4,5,0,0,0,0,0,1,30032963,4,Rancho,2,,41,24.2929447215,-110.24816,./0.png
-109.806653611575,23.7346830556785,"1806",30032964,3,Baja California Sur,"003",La Paz,"2964",Los Potrillos,"5","5",*,*,*,*,*,"1","30032964","5",1807,Point ZM,30032964,3,Baja California Sur,3,La Paz,2964,Los Potrillos,5,5,0,0,0,0,0,1,30032964,5,Rancho,3,,34,23.7346830557,-109.806653612,./0.png
-110.286631666618,23.7821708336171,"1807",30032966,3,Baja California Sur,"003",La Paz,"2966",Buenos Aires,"6","5",*,*,*,*,*,"1","30032966","6",1808,Point ZM,30032966,3,Baja California Sur,3,La Paz,2966,Buenos Aires,6,5,0,0,0,0,0,1,30032966,6,Rancho,2,,29,23.7821708336,-110.286631667,./0.png
-110.025951388646,23.1766533330849,"1808",30032967,3,Baja California Sur,"003",La Paz,"2967",Los Sauzones,"3","5",*,*,*,*,*,"2","30032967","3",1809,Point ZM,30032967,3,Baja California Sur,3,La Paz,2967,Los Sauzones,3,5,0,0,0,0,0,2,30032967,3,Rancho,13,,38,23.1766533331,-110.025951389,./0.png
-110.183155000203,23.8680283332411,"1809",30032968,3,Baja California Sur,"003",La Paz,"2968",Los Tres Brasiles,"2","5",*,*,*,*,*,"1","30032968","2",1810,Point ZM,30032968,3,Baja California Sur,3,La Paz,2968,Los Tres Brasiles,2,5,0,0,0,0,0,1,30032968,2,Rancho,2,,41,23.8680283332,-110.183155,./0.png
-111.02954861098,24.4840272217788,"1810",30032970,3,Baja California Sur,"003",La Paz,"2970",Mesa de la Carrera,"4","5",*,*,*,*,*,"1","30032970","4",1811,Point ZM,30032970,3,Baja California Sur,3,La Paz,2970,Mesa de la Carrera,4,5,0,0,0,0,0,1,30032970,4,Rancho,13,,21,24.4840272218,-111.029548611,./0.png
-109.83890194397,23.9634716669838,"1811",30032971,3,Baja California Sur,"003",La Paz,"2971",Mi Ranchito,"1","5",*,*,*,*,*,"1","30032971","1",1812,Point ZM,30032971,3,Baja California Sur,3,La Paz,2971,Mi Ranchito,1,5,0,0,0,0,0,1,30032971,1,Rancho,11,,41,23.963471667,-109.838901944,./0.png
-110.227458889416,23.6532722215358,"1812",30032974,3,Baja California Sur,"003",La Paz,"2974",San Antonio [Minisúper],"6","5",*,*,*,*,*,"1","30032974","6",1813,Point ZM,30032974,3,Baja California Sur,3,La Paz,2974,San Antonio [Minisúper],6,5,0,0,0,0,0,1,30032974,6,Rancho,13,,34,23.6532722215,-110.227458889,./0.png
-110.304668055886,23.7889772221212,"1813",30032975,3,Baja California Sur,"003",La Paz,"2975",Miramar,"6","5",*,*,*,*,*,"2","30032975","6",1814,Point ZM,30032975,3,Baja California Sur,3,La Paz,2975,Miramar,6,5,0,0,0,0,0,2,30032975,6,Rancho,2,,29,23.7889772221,-110.304668056,./0.png
-110.692161666328,24.4142797222315,"1814",30032976,3,Baja California Sur,"003",La Paz,"2976",El Junco,"3","5",*,*,*,*,*,"1","30032976","3",1815,Point ZM,30032976,3,Baja California Sur,3,La Paz,2976,El Junco,3,5,0,0,0,0,0,1,30032976,3,Rancho,2,,26,24.4142797222,-110.692161666,./0.png
-110.152499444494,24.2486338886431,"1815",30032977,3,Baja California Sur,"003",La Paz,"2977",Punta de los Muertos,"4","5",*,*,*,*,*,"1","30032977","4",1816,Point ZM,30032977,3,Baja California Sur,3,La Paz,2977,Punta de los Muertos,4,5,0,0,0,0,0,1,30032977,4,Rancho,2,,41,24.2486338886,-110.152499444,./0.png
-110.370878610859,24.0879563893759,"1816",30032978,3,Baja California Sur,"003",La Paz,"2978",El Alcantar,"4","5",*,*,*,*,*,"1","30032978","4",1817,Point ZM,30032978,3,Baja California Sur,3,La Paz,2978,El Alcantar,4,5,0,0,0,0,0,1,30032978,4,Rancho,2,,41,24.0879563894,-110.370878611,./0.png
-111.196750278003,24.8043577773896,"1817",30032979,3,Baja California Sur,"003",La Paz,"2979",Rancho Chico,"4","5",*,*,*,*,*,"1","30032979","4",1818,Point ZM,30032979,3,Baja California Sur,3,La Paz,2979,Rancho Chico,4,5,0,0,0,0,0,1,30032979,4,Rancho,13,,23,24.8043577774,-111.196750278,./0.png
-110.40541361075,24.0680391660747,"1818",30032980,3,Baja California Sur,"003",La Paz,"2980",La Guadalupana,"3","5",*,*,*,*,*,"1","30032980","3",1819,Point ZM,30032980,3,Baja California Sur,3,La Paz,2980,La Guadalupana,3,5,0,0,0,0,0,1,30032980,3,Rancho,2,,41,24.0680391661,-110.405413611,./0.png
-109.836941110744,23.6179655556659,"1819",30032981,3,Baja California Sur,"003",La Paz,"2981",Rancho Nuevo,"2","5",*,*,*,*,*,"1","30032981","2",1820,Point ZM,30032981,3,Baja California Sur,3,La Paz,2981,Rancho Nuevo,2,5,0,0,0,0,0,1,30032981,2,Rancho,3,,35,23.6179655557,-109.836941111,./0.png
-110.419068610928,24.0825030560712,"1820",30032982,3,Baja California Sur,"003",La Paz,"2982",Familia Rosita González,"4","5",*,*,*,*,*,"1","30032982","4",1821,Point ZM,30032982,3,Baja California Sur,3,La Paz,2982,Familia Rosita González,4,5,0,0,0,0,0,1,30032982,4,Rancho,2,,41,24.0825030561,-110.419068611,./0.png
-111.218341388744,24.4413547216432,"1821",30032988,3,Baja California Sur,"003",La Paz,"2988",Revolcadero de las Liebres,"1","5",*,*,*,*,*,"1","30032988","1",1822,Point ZM,30032988,3,Baja California Sur,3,La Paz,2988,Revolcadero de las Liebres,1,5,0,0,0,0,0,1,30032988,1,Rancho,13,,22,24.4413547216,-111.218341389,./0.png
-111.088601666833,24.5875080556523,"1822",30032990,3,Baja California Sur,"003",La Paz,"2990",San Bartolito,"11","5",*,*,*,*,*,"2","30032990","11",1823,Point ZM,30032990,3,Baja California Sur,3,La Paz,2990,San Bartolito,11,5,0,0,0,0,0,2,30032990,11,Rancho,13,,22,24.5875080557,-111.088601667,./0.png
-110.874182221732,24.031343333628,"1823",30032993,3,Baja California Sur,"003",La Paz,"2993",San Isidro,"1","5",*,*,*,*,*,"1","30032993","1",1824,Point ZM,30032993,3,Baja California Sur,3,La Paz,2993,San Isidro,1,5,0,0,0,0,0,1,30032993,1,Rancho,13,,28,24.0313433336,-110.874182222,./0.png
-110.142976667239,23.8639616672971,"1824",30032999,3,Baja California Sur,"003",La Paz,"2999",San Judas Tadeo,"6","5",*,*,*,*,*,"1","30032999","6",1825,Point ZM,30032999,3,Baja California Sur,3,La Paz,2999,San Judas Tadeo,6,5,0,0,0,0,0,1,30032999,6,Rancho,2,,41,23.8639616673,-110.142976667,./0.png
-110.013811111194,23.2676641665681,"1825",30033000,3,Baja California Sur,"003",La Paz,"3000",San Martín,"10","5",*,*,*,*,*,"2","30033000","10",1826,Point ZM,30033000,3,Baja California Sur,3,La Paz,3000,San Martín,10,5,0,0,0,0,0,2,30033000,10,Rancho,13,,38,23.2676641666,-110.013811111,./0.png
-111.107504444075,24.8288830558084,"1826",30033001,3,Baja California Sur,"003",La Paz,"3001",San Pablito,"4","5",*,*,*,*,*,"1","30033001","4",1827,Point ZM,30033001,3,Baja California Sur,3,La Paz,3001,San Pablito,4,5,0,0,0,0,0,1,30033001,4,Rancho,2,,23,24.8288830558,-111.107504444,./0.png
-110.942681944316,24.6117352780606,"1827",30033003,3,Baja California Sur,"003",La Paz,"3003",Santa Elena,"6","5",*,*,*,*,*,"1","30033003","6",1828,Point ZM,30033003,3,Baja California Sur,3,La Paz,3003,Santa Elena,6,5,0,0,0,0,0,1,30033003,6,Rancho,2,,21,24.6117352781,-110.942681944,./0.png
-111.141044721836,24.3397652771459,"1828",30033005,3,Baja California Sur,"003",La Paz,"3005",Santa María de Magdalena,"1","5",*,*,*,*,*,"1","30033005","1",1829,Point ZM,30033005,3,Baja California Sur,3,La Paz,3005,Santa María de Magdalena,1,5,0,0,0,0,0,1,30033005,1,Rancho,13,,22,24.3397652771,-111.141044722,./0.png
-110.292731666433,23.9964233339698,"1829",30033020,3,Baja California Sur,"003",La Paz,"3020",Campestre el Cardón [Fraccionamiento],"15","5","7","8","4","8","3","12","30033020","15",1830,Point ZM,30033020,3,Baja California Sur,3,La Paz,3020,Campestre el Cardón [Fraccionamiento],15,5,7,8,4,8,3,12,30033020,15,Rancho,2,,41,23.996423334,-110.292731666,./0.png
-110.287086389026,24.0035350000402,"1830",30033021,3,Baja California Sur,"003",La Paz,"3021",Lomas del Cardón [Fraccionamiento],"5","5",*,*,*,*,*,"4","30033021","5",1831,Point ZM,30033021,3,Baja California Sur,3,La Paz,3021,Lomas del Cardón [Fraccionamiento],5,5,0,0,0,0,0,4,30033021,5,Rancho,2,,41,24.003535,-110.287086389,./0.png
-110.254925278279,24.1833486110496,"1831",30033022,3,Baja California Sur,"003",La Paz,"3022",El Acero [Recicladora],"19","5","7","12","9","10","0","4","30033022","19",1832,Point ZM,30033022,3,Baja California Sur,3,La Paz,3022,El Acero [Recicladora],19,5,7,12,9,10,0,4,30033022,19,Rancho,2,,41,24.183348611,-110.254925278,./0.png
-110.25752583345,24.184814166041,"1832",30033027,3,Baja California Sur,"003",La Paz,"3027",El Volver,"1","5",*,*,*,*,*,"1","30033027","1",1833,Point ZM,30033027,3,Baja California Sur,3,La Paz,3027,El Volver,1,5,0,0,0,0,0,1,30033027,1,Rancho,2,,41,24.184814166,-110.257525833,./0.png
-110.256396667172,24.1824925005286,"1833",30033029,3,Baja California Sur,"003",La Paz,"3029",La Flecha de los Marrón,"8","5",*,*,*,*,*,"1","30033029","8",1834,Point ZM,30033029,3,Baja California Sur,3,La Paz,3029,La Flecha de los Marrón,8,5,0,0,0,0,0,1,30033029,8,Rancho,2,,41,24.1824925005,-110.256396667,./0.png
-110.255466944444,24.1827313892423,"1834",30033032,3,Baja California Sur,"003",La Paz,"3032",Los Paraísos,"6","5",*,*,*,*,*,"1","30033032","6",1835,Point ZM,30033032,3,Baja California Sur,3,La Paz,3032,Los Paraísos,6,5,0,0,0,0,0,1,30033032,6,Rancho,2,,41,24.1827313892,-110.255466944,./0.png
-110.282350000652,24.0554680558061,"1835",30033044,3,Baja California Sur,"003",La Paz,"3044",San Ramón,"2","5",*,*,*,*,*,"1","30033044","2",1836,Point ZM,30033044,3,Baja California Sur,3,La Paz,3044,San Ramón,2,5,0,0,0,0,0,1,30033044,2,Rancho,2,,41,24.0554680558,-110.282350001,./0.png
